cob,xij1991,xij2001,xij2011,label,w1991q,w2001q,w2011q
South_Afri,0.09118214975327182,0.07534858119923686,0.08430791688699511,02AUFT,0.13409139669598796,0.09898416583912427,0.1335503555868831
South_Afri,0.08045483801759279,0.11455109080447971,0.12018990760440432,02AUFU,0.11084888793535007,0.11078385740051855,0.13379812540323488
South_Afri,0.15018236429950654,0.09497574551753855,0.103426856653745,02AUFW,0.15755739111778588,0.1026102416246799,0.11760918778134064
South_Afri,0.12872774082814847,0.13853014116391038,0.16612667022499406,02AUFX,0.1330186655224201,0.10963020135290566,0.12463917210811051
South_Afri,0.12872774082814847,0.06482794708001002,0.11428772198197226,02AUFY,0.14052778373739544,0.11120680132299017,0.13005890136737874
South_Afri,0.03218193520703712,0.07638364017951907,0.11582845101743035,02AUFZ,0.12336408496030896,0.08638174202515556,0.09928643807954865
South_Afri,0.1716369877708646,0.10066939989788412,0.14220648611925868,02AUGA,0.11531860115854965,0.10734212170236343,0.14097971891224345
South_Afri,0.11800042909246941,0.057136841824462895,0.044952424380783916,02AUGB,0.10816706000143028,0.059579267406624586,0.09578087929924259
South_Afri,0.059000214546234706,0.057889710298547656,0.07331038717940566,02AUGC,0.0917781115163651,0.050370522426197,0.06843547066610689
South_Afri,0.12872774082814847,0.16851617352152148,0.24971710459609628,02AWFA,0.12872774082814847,0.14736495130181615,0.13718725062441633
South_Afri,0.021454623471358077,0.06543346738634162,0.056756613324759064,02AWFB,0.1260459128942287,0.1235515733438681,0.1347861750505374
South_Afri,0.22527354644925981,0.15362274036756862,0.06582977197605856,02AWFC,0.18558249302724739,0.08966511520409882,0.09970268875325602
South_Afri,0.12872774082814847,0.07290038858141806,0.061617663664440915,02AWFD,0.18665522420081532,0.10981702541551218,0.1021651668939319
South_Afri,0.059000214546234706,0.07872822278059993,0.06333438845403876,02AWFE,0.1716369877708646,0.14198466294332598,0.13480316590671287
South_Afri,0.08045483801759279,0.06999994996597943,0.08226384621458142,02AWFF,0.13051562611742829,0.0843391483081507,0.13451963795823094
South_Afri,0.20381892297790175,0.12337737903546009,0.18712603104047393,02AWFG,0.16001573339054564,0.12173338312598142,0.13353366197315858
South_Afri,0.25745548165629695,0.35412637099183775,0.26398688036335655,02AWFH,0.12068225702638918,0.09527422487133176,0.12195047361701963
South_Afri,0.026818279339197598,0.02633384068679053,0.008780677189833885,02AWFJ,0.08045483801759278,0.05353193210373939,0.06522837364761447
South_Afri,0.16090967603518558,0.07637161991082635,0.08777588316569153,02AWFK,0.11646795598737242,0.09846274029928817,0.10175127309371579
South_Afri,0.04290924694271615,0.07383676621753635,0.10115013090697582,02AWFL,0.1126367732246299,0.06566839105018946,0.10614564974879323
South_Afri,0.07509118214975327,0.01946496157616043,0.05977283015609062,02AWFM,0.08964967664817483,0.06338059540341137,0.07404267153496866
South_Afri,0.021454623471358077,0.026334466101844173,0.03459885059774622,02AWFN,0.07080025745548166,0.042906805158278424,0.05750981838175616
South_Afri,0.17700064363870416,0.1094560033987669,0.10804845672080332,02AWFP,0.156216477150826,0.10946096685523873,0.08805301885635233
South_Afri,0.17700064363870416,0.09707538278892215,0.17563356884861225,02AWFQ,0.10803935390933887,0.07142070381863469,0.10211819545279667
South_Afri,0.10727311735679039,0.08279989982484026,0.06046456859807892,02AWFR,0.08850032181935205,0.06058614486302007,0.09360121755505489
South_Afri,0.08045483801759279,0.02992984039566679,0.060539534183186,02AWFS,0.14213688049774728,0.08848762459164977,0.13468696184179418
South_Afri,0.14481870843166703,0.0596609703246805,0.0748381165711147,02AWFT,0.1483944790102267,0.07655961311398439,0.1118138161297838
South_Afri,0.12872774082814847,0.06484504688879564,0.12672342542628384,02AWFU,0.13811413859686764,0.09686106381668452,0.10444989042140763
South_Afri,0.10190946148895087,0.04151644465585657,0.06961796871407969,02AWFW,0.11531860115854964,0.10507049533136278,0.09775916976168121
South_Afri,0.2467281699206179,0.11577816960853969,0.10918612239299555,02AWFX,0.1619824072087535,0.09916771131452846,0.09701342574432281
South_Afri,0.15554602016734606,0.10538316681388997,0.10103805795351828,02AWFY,0.14146642351426733,0.11666933281841407,0.118451809881287
South_Afri,0.1394550525638275,0.11323611434395492,0.1384279887069905,02AWFZ,0.13409139669598796,0.11872954302976443,0.11616361711748227
South_Afri,0.22527354644925981,0.055176637095676356,0.0968133900540129,02AWGA,0.12783379818350854,0.09854477623876583,0.07625495912415499
South_Afri,0.15018236429950654,0.09501437733609308,0.12284781093402741,02AWGB,0.16962561682042482,0.13320986884344144,0.13509359764229562
South_Afri,0.1716369877708646,0.08210529591799359,0.12677521411910472,02AWGC,0.0737502681827934,0.04371544938690663,0.0720460417156859
South_Afri,0.0858184938854323,0.07488558949299218,0.10515769787552236,02AWGD,0.1072731173567904,0.09532179299151843,0.12330190457584911
South_Afri,0.1394550525638275,0.21492447964171685,0.1869807559659236,02AXFA,0.1528641922334263,0.21713986916600284,0.18052377858968044
South_Afri,0.04290924694271615,0.12444441587357434,0.09874734147883524,02AXFB,0.09271462285836883,0.10472289241392754,0.10799326449538137
South_Afri,0.059000214546234706,0.07027370925842212,0.06618492748463546,02AXFC,0.07628310567593982,0.10012777667219729,0.09763308374028597
South_Afri,0.2520918257884574,0.42179679094912464,0.26088200348320806,02AXFD,0.19845526711006217,0.35622134370683345,0.24007482144144196
South_Afri,0.10190946148895087,0.21093746579269718,0.18971800580368206,02AXFE,0.14951190731602662,0.2179605603182861,0.20653656985524993
South_Afri,0.026818279339197598,0.01548183096297285,0.033708494638122116,02AXFF,0.04290924694271615,0.05139579221746919,0.030875161180535855
South_Afri,0.32718300793821065,0.438092594766115,0.22169646430040868,02AXFG,0.1508528212829865,0.2420766657756553,0.16628674971865454
South_Afri,0.1716369877708646,0.38718844205607106,0.21620883647489433,02AXFH,0.189873417721519,0.32227646367001805,0.2180413485883398
South_Afri,0.15018236429950654,0.12644442534463926,0.17846128603908354,02AXFJ,0.0858184938854323,0.13695971399177717,0.11844197617514726
South_Afri,0.053636558678395195,0.05310697596647167,0.06382180798066026,02AXFK,0.06257598512479438,0.0758560495423194,0.07548622989578888
South_Afri,0.059000214546234706,0.021225947627197168,0.022822562398016454,02AXFL,0.05149109633125939,0.055787628950715124,0.045752349363311455
South_Afri,0.021454623471358077,0.0650543749111028,0.02080634871842981,02AXFM,0.04469713223199599,0.04559580462974187,0.045503521438480105
South_Afri,0.15018236429950654,0.3197843471792046,0.2814928155678931,02AXFN,0.16841879425016093,0.2756376960420449,0.23088247942227996
South_Afri,0.08045483801759279,0.1102270025198714,0.07885802865556835,02AXFP,0.156216477150826,0.2145375911212244,0.13824297798126606
South_Afri,0.30572838446685263,0.4322745697654202,0.25518111161671264,02AXFQ,0.17700064363870416,0.25453857568404303,0.19188603053395675
South_Afri,0.059000214546234706,0.06314282985551749,0.11657795846601957,02AXFR,0.06543660158764214,0.07875617323909462,0.06624478473553627
South_Afri,0.21454623471358078,0.27609563817896093,0.2078339198192147,02AXFS,0.1796824715726239,0.2507854464870022,0.18034534513835662
South_Afri,0.16090967603518558,0.3659365497854514,0.20177356145045866,02AXFT,0.20596438532503755,0.32396118724723644,0.2147383577549976
South_Afri,0.17700064363870416,0.21973854668220943,0.1826169052780211,02AXFU,0.14213688049774728,0.2219584198849047,0.1610339059621741
South_Afri,0.10190946148895087,0.15298956178266204,0.192287579238456,02AXFW,0.12259784840776043,0.20038005785011495,0.1287133307207474
South_Afri,0.23600085818493882,0.29851133569981464,0.282176897944201,02AXFX,0.2127583494243009,0.33963504134904643,0.23265852612297133
South_Afri,0.0858184938854323,0.06421849939247533,0.0505788501426599,02AXFY,0.0724093542158335,0.07824017636465881,0.0900462002832167
South_Afri,0.08045483801759279,0.08810124473434923,0.060592798242815965,02AXFZ,0.05006078809983551,0.0451712447005546,0.059905079817055736
South_Afri,0.08045483801759279,0.10099603417680081,0.08067416421775438,02AXGA,0.0826003003647286,0.10715625694512346,0.09445975701939287
South_Afri,0.04290924694271615,0.026217030309835247,0.02414595571108568,02AYFA,0.05453050132303511,0.040047831066332,0.03185933476663188
South_Afri,0.11800042909246941,0.04077309730295175,0.09545060607565511,02AYFB,0.18129156833297577,0.13777392496289012,0.14200953525671267
South_Afri,0.10190946148895087,0.08322248987985632,0.08989635117951056,02AYFC,0.08999022622708526,0.08328518571186293,0.07771848945186298
South_Afri,0.03218193520703712,0.01288058073882468,0.02136265897233198,02AYFD,0.021454623471358077,0.015284741351112635,0.029091390633796274
South_Afri,0.08045483801759279,0.07348032382807294,0.06912193631606217,02AYFE,0.060788099835514545,0.04938253749927423,0.06918238069858551
South_Afri,0.04827290281055568,0.020376743493668883,0.016738294204472794,02AYFF,0.05028427376099549,0.04628812114567716,0.028843716110401603
South_Afri,0.03218193520703712,0.028035969039092487,0.038925165760903525,02AYFG,0.01609096760351856,0.00644029036941234,0.019210942700808167
South_Afri,0,0,0.017059226429284355,02AYFH,0.03218193520703712,0.01846091364885753,0.022314725824152358
South_Afri,0.08045483801759279,0.04836253239074757,0.03966597877359729,02AYFJ,0.07777301008367302,0.07163361551472305,0.061821735660591896
South_Afri,0.04827290281055568,0.01976523029464264,0.017519189359512643,02AYFK,0.03084102124007724,0.0300055152977134,0.0247439531350417
South_Afri,0.07509118214975327,0.07980698441188869,0.06914782706363859,02AYFL,0.08689122505900021,0.08374060478554628,0.07261725206619145
South_Afri,0.10727311735679039,0.06657739660822458,0.05353255044094471,02AYFM,0.07585741870230177,0.06711673360173717,0.05819373709649929
South_Afri,0.01609096760351856,0.013161874522870312,0.011451889203861285,02AYFN,0.034327397554172925,0.024012252022894896,0.03038037584847348
South_Afri,0.053636558678395195,0.04051357101518449,0.014136058006913893,02AYFP,0.0634699277694343,0.0577999328661141,0.04548134367694943
South_Afri,0.07509118214975327,0.04284296724908473,0.020356763960163456,02AYFQ,0.042909246942716146,0.04208349749906982,0.03186621208523131
South_Afri,0.026818279339197598,0.057961190549094724,0.02230029166655465,02AYFR,0.061145676893370526,0.043803892605387376,0.02805634020741989
South_Afri,0.06972752628191375,0.09987682222426056,0.0634750113979657,02AYFS,0.06972752628191375,0.07492774635351494,0.05769835402047296
South_Afri,0.053636558678395195,0.08155936349447676,0.05640113367146539,02AYFT,0.08581849388543229,0.08657754174442713,0.09129204522434271
South_Afri,0.11800042909246941,0.09842990378175212,0.12992715958170054,02AYFU,0.09547307444754347,0.07368876106544231,0.0651719368727839
South_Afri,0.053636558678395195,0.03938585942946385,0.02343317356691868,02AYFW,0.0469319888435958,0.0432002830886756,0.04164610308894845
South_Afri,0.06436387041407424,0.06077205914726011,0.037055631259087875,02AYFX,0.05363655867839519,0.04610650320921085,0.033340728516126204
South_Afri,0.026818279339197598,0.02185286755821759,0.029889732291038237,02AYFY,0.0536365586783952,0.04921789741679202,0.03827817914973716
South_Afri,0.053636558678395195,0.03346966860315867,0.0416225443190024,02AYFZ,0.06436387041407424,0.05640086893915073,0.03910971804145381
South_Afri,0.026818279339197598,0.03267762590356934,0.028425467516360766,02AYGA,0.057927483372666816,0.038790831202316224,0.0370065395240218
South_Afri,0.053636558678395195,0.06747432723851943,0.047031523340102487,02AYGB,0.049248112968344686,0.03337991701506486,0.03685726748061633
South_Afri,0.11263677322462991,0.05821007294846231,0.06997291811626664,02AYGC,0.09386397768719158,0.0765584486587007,0.09556212081421184
South_Afri,0.0858184938854323,0.04392350066365287,0.0786510679245161,02AYGD,0.0559352683360407,0.0522293190209121,0.05446231169464934
South_Afri,0.059000214546234706,0.08428298999168209,0.07996679303010452,02AYGE,0.09041591320072333,0.08764361698766142,0.09341488219556393
South_Afri,0.06436387041407424,0.05451412212173865,0.051994953606461426,02AYGF,0.06570478438103411,0.05238178077698031,0.04174945571633992
South_Afri,0.03218193520703712,0.06414765454410147,0.038425620963752426,02AYGG,0.06283139730897722,0.04051088324278237,0.03716322792980794
South_Afri,0.01609096760351856,0.01754981573313632,0.0445257156550816,02AYGH,0.059000214546234706,0.04377964991488668,0.05820395746858483
South_Afri,0.08045483801759279,0.08062686147877961,0.04331003756355897,02AYGJ,0.09010941857970392,0.0786107278833747,0.07114970545156936
South_Afri,0.037545591074876636,0.01994112184248774,0.048929281141135934,02AYGK,0.04737896016591575,0.03807840378751276,0.04535746523532594
South_Afri,0.010727311735679038,0.03521441944598334,0.03427565726859797,02AZFA,0.04827290281055567,0.044669598730949125,0.042707809890358016
South_Afri,0.010727311735679038,0.00982319568638119,0.10611993286316496,02AZFB,0.021454623471358077,0.035374672221926313,0.0609866631460592
South_Afri,0.026818279339197598,0.00460076162948697,0.013576221378383319,02AZFC,0.036651648430236716,0.031874508314155406,0.04108509424940086
South_Afri,0.10190946148895087,0.11475484405506599,0.09940488929272569,02AZFD,0.06972752628191375,0.0591401702935416,0.07930763500774779
South_Afri,0.005363655867839519,0.019171147567431678,0.031466555298119786,02AZFE,0.024672816992061794,0.020818816077344312,0.0642578449630006
South_Afri,0.059000214546234706,0.10650633852631326,0.0762846517535371,02AZFF,0.05184867338911535,0.049059239854147806,0.09655020800483921
South_Afri,0.026818279339197598,0.00422204786812431,0.048633604238048356,02AZFG,0.10190946148895089,0.06504502400066882,0.08743960787672446
South_Afri,0.01609096760351856,0.004789474175347692,0.012520838685305041,02AZFH,0.04916684545519559,0.019563640444181535,0.051926589776237875
South_Afri,0.037545591074876636,0.031124053082853376,0.043464450294562834,02AZFJ,0.03419330615747693,0.014629336277558254,0.03874803589398203
South_Afri,0.01609096760351856,0.02574829412672323,0.024480649523800194,02AZFK,0.05274261603375527,0.055121522260445824,0.07830806979737306
South_Afri,0.03218193520703712,0.02675533825125824,0.02544306617903605,02AZFL,0.05149109633125939,0.05616997663744503,0.06937074629892963
South_Afri,0.04827290281055568,0.054821114971756686,0.09384721755855609,02AZFM,0.03003647285990131,0.023311265983597354,0.0827890379894381
South_Afri,0.04827290281055568,0.0026929459488500614,0.05575032802605587,02AZFN,0.029116988996843108,0.02128161478895544,0.04651865728218763
South_Afri,0.03218193520703712,0.02743180632427134,0.04243356207588494,02AZFP,0.052563827504827285,0.05222104121358701,0.08036667836340909
South_Afri,0.026818279339197598,0.04747555489921313,0.052730986738398725,02AZFQ,0.05542444396767503,0.04440459123082683,0.07049151763013484
South_Afri,0.053636558678395195,0.024141672480519714,0.04525204436620612,02AZFR,0.03396982049631696,0.03959309684570543,0.06679851154319832
South_Afri,0.01609096760351856,0.033083764899001104,0.042257070918747815,02AZFS,0.026818279339197594,0.03688983630330473,0.06133892302415598
South_Afri,0.07509118214975327,0.035956279721091,0.06455132533189341,02AZFT,0.06359763386152573,0.041412682852573234,0.05413621198632675
South_Afri,0.010727311735679038,0.025943590303093456,0.03894086794402746,02AZFU,0.023600085818493887,0.020407724760895744,0.06819323331716187
South_Afri,0.010727311735679038,0.0035403999088730346,0.03538286184146869,02AZFW,0.03218193520703711,0.02214077484721619,0.04148983260390388
South_Afri,0.005363655867839519,0.01081323347664016,0.026630878423198636,02AZFX,0.03396982049631696,0.024230332814661658,0.048309631370389516
South_Afri,0.059000214546234706,0.04168801492914451,0.09122254122627672,02AZFY,0.059000214546234706,0.06690991088773098,0.06840307075782162
South_Afri,0.04827290281055568,0.0948934681990444,0.11567999796307847,02AZFZ,0.08850032181935208,0.09354857215220226,0.136459436918818
South_Afri,0.021454623471358077,0.041562836045423435,0.07969201178353345,02AZGA,0.028159193306157473,0.042765405768045064,0.07232069779391619
South_Afri,0.059000214546234706,0.07183230215959764,0.022291150309564578,02AZGB,0.028606164628477437,0.020209372913899647,0.03453468823766288
South_Afri,0.021454623471358077,0.019150744668349113,0.05078717352298806,02AZGC,0.03677935452232813,0.03377237640478901,0.05223492145291009
South_Afri,0.04827290281055568,0.02281856028691095,0.03447624852582966,02AZGD,0.024672816992061794,0.009365131492635353,0.034864958105675845
South_Afri,0,0.021736555632500855,0.029065394447569583,02AZGE,0.043981978116284064,0.027279843326701293,0.03580153451420981
South_Afri,0.04827290281055568,0.05778072463545238,0.052708140714258916,02AZGF,0.05210408557329819,0.05619841538488225,0.07734505311376107
South_Afri,0.01609096760351856,0.008929045082515573,0.03430275417684786,02AZGG,0.027891010512765504,0.023984005759465202,0.05558688403490477
South_Afri,0.07509118214975327,0.05260708070701401,0.20447577899650096,02AZGH,0.052295644711435316,0.049188467935421205,0.06905844278350405
South_Afri,0.06436387041407424,0.07634869999939134,0.1838945258210577,02AZGJ,0.06972752628191375,0.09331179666520717,0.10202863940798759
South_Afri,0.10190946148895087,0.07853558327026389,0.11412126850734723,02AZGK,0.07866695272831294,0.08541021505043776,0.11021427134654206
South_Afri,0.0858184938854323,0.036646799156871794,0.11365787348389762,02AZGL,0.03064946210194011,0.02306472537932529,0.046517811136875815
South_Afri,0.04827290281055568,0.14104008074548674,0.15302293132429037,02AZGM,0.07830937567045698,0.08317455253966677,0.12876638888889397
South_Afri,0.03218193520703712,0.028788498556392348,0.06793733861493524,02AZGN,0.04290924694271615,0.040130719384137224,0.06779321584448941
South_Afri,0.25745548165629695,0.2205666944892154,0.17656409820592184,02BAFA,0.31967388972323535,0.1941392658248644,0.19216116985212356
South_Afri,0.09654580562111136,0.05987091550079969,0.053384138432499596,02BAFB,0.15822784810126583,0.08969956508327595,0.07368311391677383
South_Afri,0.1394550525638275,0.12492980010451918,0.12812297790830637,02BAFC,0.11570171943482392,0.11304782845653961,0.08656595475363946
South_Afri,0.1662733319030251,0.2000402356279414,0.19147723922493506,02BAFD,0.10190946148895086,0.10222082327513657,0.06518475622226702
South_Afri,0.12336408496030896,0.09068436713963235,0.04806275537243134,02BAFE,0.24887363226775372,0.10584572168215031,0.10879606060477572
South_Afri,0.18772795537438317,0.07412891334214489,0.06116192105621364,02BAFF,0.27354644925981547,0.12185154144104535,0.10376184002748909
South_Afri,0.20381892297790175,0.06488870679229033,0.11233291738100633,02BAFG,0.17282891129705116,0.10813417820711416,0.07765776563845553
South_Afri,0.11800042909246941,0.09690119543976282,0.08498041910965043,02BAFH,0.13543231066294786,0.09379967726890918,0.09758082773896606
South_Afri,0.11263677322462991,0.03805363050476811,0.03808152573691826,02BAFJ,0.10834584853035831,0.06854367106487272,0.042481323608717717
South_Afri,0.08045483801759279,0.07725929667031059,0.042452085800758294,02BAFK,0.12642903117050294,0.08683789006591262,0.0760931187130103
South_Afri,0.08045483801759279,0.10875163605386037,0.09799529370714626,02BAFL,0.12014589143960522,0.09114776179666748,0.08600752180874877
South_Afri,0.4934563398412358,0.20998155039121336,0.1508898473290296,02BAFM,0.21347350354001288,0.12481060086673657,0.11694677608008522
South_Afri,0.278910105127655,0.11938520853039088,0.08269567066672634,02BAFN,0.16716727454766503,0.1012715527536732,0.09962709246079887
South_Afri,0.09654580562111136,0.1049863568656016,0.05911265270147453,02BAFP,0.12939819781162842,0.08484581093359575,0.08466620504663107
South_Afri,0.11800042909246941,0.0766285661249669,0.05187212195940528,02BAFQ,0.1394550525638275,0.11392778677277568,0.10270699411167367
South_Afri,0.11263677322462991,0.0918204258065387,0.04021575834466931,02BAFR,0.08850032181935205,0.08218613038119285,0.07360437317319649
South_Afri,0.06972752628191375,0.047962654737758494,0.039394367756965414,02BAFS,0.09118214975327184,0.09529055789073376,0.08662394379607236
South_Afri,0.568547521990989,0.21122455816665048,0.20727672605456304,02BAFT,0.20203103768862188,0.1328258939206864,0.10856212775547544
South_Afri,0.134091396695988,0.05189102203208483,0.044816569479207764,02BAFU,0.22956447114353143,0.2006717672719086,0.17702180048477467
South_Afri,0.059000214546234706,0.09175980997645439,0.06214920884402236,02BAFW,0.14267324608453122,0.08576212535786101,0.08038051638988307
South_Afri,0.22527354644925981,0.08722662013321139,0.10105952968807314,02BAFX,0.1975613244654223,0.1252276069905105,0.0983148354516994
South_Afri,0.03218193520703712,0.0356525335709835,0.044269560829697435,02BBFA,0.053636558678395195,0.03425169430792033,0.04228240449880433
South_Afri,0.04290924694271615,0.031451320589709626,0.042573896451593006,02BBFB,0.041568332975756274,0.027915518069310356,0.04112389919314116
South_Afri,0.06436387041407424,0.008456530596979709,0.07316928574819156,02BBFC,0.0368751340913967,0.04256480427206736,0.028315808468556695
South_Afri,0.04827290281055568,0.06278303383930334,0.026123511878514576,02BBFD,0.03396982049631696,0.026765304146981486,0.03524728122298199
South_Afri,0.037545591074876636,0.011871108241524432,0.02409216867039335,02BBFE,0.040763784595580346,0.040721992063025916,0.0525408427986359
South_Afri,0.01609096760351856,0.029908142660836405,0.04089785822931302,02BBFF,0.04290924694271615,0.03243960716707402,0.03748808765046309
South_Afri,0.01609096760351856,0.028728607798910497,0.02255369564686431,02BBFG,0.045207956600361664,0.034671601173702465,0.04122278052847068
South_Afri,0.059000214546234706,0.03439499247044073,0.04734875681494327,02BBFH,0.0567015048885892,0.044448016746006326,0.05258583549625465
South_Afri,0.04290924694271615,0.015306760906525496,0.02570007425760028,02BBFJ,0.041568332975756274,0.03927007661556763,0.045731231058386855
South_Afri,0.026818279339197598,0.023548967994663147,0.018217588061534812,02BBFK,0.05184867338911535,0.039634282012111804,0.05353832344852878
South_Afri,0.03218193520703712,0.01815011491342729,0.04298306423759269,02BBFL,0.03754559107487663,0.030102509265391316,0.04248370499972921
South_Afri,0.04290924694271615,0.041253266168454795,0.03552185976936127,02BBFM,0.043981978116284064,0.039328004408898255,0.04112761717260401
South_Afri,0.059000214546234706,0.026917829686234386,0.05239970241991217,02BBFN,0.0283507524442946,0.026836828533694346,0.041473943173244314
South_Afri,0.04827290281055568,0.04070887388557103,0.06384212444818788,02BBFP,0.052295644711435316,0.04491707512530737,0.04812277964958442
South_Afri,0.01609096760351856,0.015361771892742437,0.05924937513762448,02BBFQ,0.040227419008796395,0.03374944703988131,0.031456108329498224
South_Afri,0.026818279339197598,0.015347401643285121,0.03216223056286563,02BBFR,0.03218193520703712,0.03209830688182436,0.04278531708457725
South_Afri,0.07509118214975327,0.050591671499316974,0.08610299312641614,02BBFS,0.049345633984123574,0.05224686250476708,0.05528193283458009
South_Afri,0.04290924694271615,0.04411209402853505,0.036146295912846384,02BBFT,0.04827290281055567,0.034775953225041144,0.040124737692505366
South_Afri,0.037545591074876636,0.0647171942891612,0.05031387507202961,02BBFU,0.05210408557329818,0.04345749061761908,0.05362221067669326
South_Afri,0.005363655867839519,0.015361771892742437,0.03319401513482265,02BBFW,0.06436387041407424,0.03863365819298238,0.046538983868197284
South_Afri,0.04827290281055568,0.055749334162374584,0.016850552816569473,02BBFX,0.03969105342201246,0.030852479670444737,0.04258121134774237
South_Afri,0.059000214546234706,0.056191504188079375,0.053955207686902235,02BBFY,0.04827290281055567,0.03609379382075667,0.04551148127828371
South_Afri,0.07509118214975327,0.09061135184876871,0.055718900120687136,02BBFZ,0.04425016090967604,0.03435789169159377,0.051385718332485966
South_Afri,0.10727311735679039,0.03857605699188647,0.05783652589028161,02BBGA,0.03307587785167703,0.0320566855080061,0.040074636712915286
South_Afri,0.053636558678395195,0.041672384016077174,0.03751086488461281,02BBGB,0.028606164628477433,0.034515971046667836,0.03839869954949349
South_Afri,0.037545591074876636,0.03935397653137676,0.03625195454923818,02BCFA,0.05765930057927483,0.05457580815193891,0.04966247533790423
South_Afri,0.01609096760351856,0.05741618980189583,0.040612923862669355,02BCFB,0.039154687835228484,0.04500668274419469,0.043760369131248006
South_Afri,0.04290924694271615,0.030489117875916162,0.05693074921234272,02BCFC,0.06436387041407422,0.05314698527043752,0.05014538908141151
South_Afri,0.053636558678395195,0.048054342456038956,0.07038417612439983,02BCFD,0.10280340413359078,0.0707919078069022,0.0640192311744553
South_Afri,0.04290924694271615,0.021024837745443073,0.028364882861363704,02BCFE,0.04444172004781316,0.041979938083439486,0.04683356245304287
South_Afri,0.04827290281055568,0.04495668846261328,0.054739941608999934,02BCFF,0.03307587785167704,0.061324796360915555,0.05752759961601143
South_Afri,0.04827290281055568,0.0751433215009999,0.07839779042880513,02BCFG,0.03540012872774083,0.058782493739112554,0.06790305026828702
South_Afri,0.059000214546234706,0.01280582051174376,0.01810489688570367,02BCFH,0.04469713223199599,0.04747363395654347,0.0529412798089293
South_Afri,0.037545591074876636,0.03300985105497262,0.04283910818405594,02BCFJ,0.0793821068440249,0.061692378883992795,0.054341844858307606
South_Afri,0.06436387041407424,0.04493915107562614,0.08551264848785044,02BCFK,0.10280340413359078,0.09352471253726354,0.07240502624522772
South_Afri,0.01609096760351856,0.10526295896342933,0.04852492718554786,02BCFL,0.11531860115854968,0.1118589822439548,0.09547643470837057
South_Afri,0.07509118214975327,0.08098322196540966,0.08194516277085244,02BCFM,0.03218193520703711,0.037495080944397303,0.04181896805749558
South_Afri,0.021454623471358077,0.04226323251955234,0.06673908342411373,02BCFN,0.04380318958735607,0.04838080258807031,0.06165389770147746
South_Afri,0.037545591074876636,0.04204941713695385,0.0479473254920376,02BCFP,0.04827290281055567,0.042672518098168744,0.053374363512030246
South_Afri,0.04827290281055568,0.01139117952606899,0.04208452539665793,02BCFQ,0.05256382750482729,0.04253753301141002,0.05609265531593188
South_Afri,0.04827290281055568,0.08495270349404997,0.08620335736806606,02BCFR,0.04934563398412359,0.054850405644054065,0.06253815037102488
South_Afri,0.059000214546234706,0.06262180381795047,0.07018533504030196,02BCFS,0.047200171636987774,0.058592994549030886,0.05869292097322696
South_Afri,0.09118214975327182,0.03311165141586854,0.045065887908651625,02BCFT,0.04559107487663591,0.05021813482147029,0.05976086315469284
South_Afri,0.30572838446685263,0.23087096672758778,0.20901305855544716,02BCFU,0.16225059000214545,0.12866191220680975,0.08819075334884258
South_Afri,0.09118214975327182,0.13477920894126885,0.11953031274103254,02BCFW,0.23814632053207468,0.13396016145122916,0.11238583023576276
South_Afri,0.04827290281055568,0.06462393053132753,0.033817926139760306,02BCFX,0.10512765500965457,0.12103430272137312,0.10629407321357018
South_Afri,0.04827290281055568,0.08931922789895343,0.06888941909797287,02BCFY,0.05363655867839519,0.05558613659087958,0.058631664299836385
South_Afri,0.04290924694271615,0.04526741989936083,0.052209094414727264,02BCFZ,0.03396982049631696,0.047327720016411924,0.03588962094798192
South_Afri,0.08045483801759279,0.05650248848078653,0.07703498397361341,02BCGA,0.04505470928985196,0.05132304332278801,0.06019825072974638
South_Afri,0.03218193520703712,0.055600112638916746,0.05457071035166831,02BCGB,0.05900021454623471,0.07219950449194547,0.0805453772568282
South_Afri,0.021454623471358077,0.03722302874843962,0.08381553133169076,02BCGC,0.03218193520703712,0.06286216312403178,0.06844086151130963
South_Afri,0.021454623471358077,0.03720721088005062,0.03181848986348048,02BCGD,0.037545591074876636,0.042142910609253376,0.04477483364795957
South_Afri,0.06436387041407424,0.06390973022860248,0.05748312583270999,02BCGE,0.05516903178349219,0.05519489899305422,0.05140565241884387
South_Afri,0.026818279339197598,0.07117993535154314,0.060185710681010016,02BCGF,0.031109204033469215,0.0514004922067002,0.06486105413125579
South_Afri,0.10727311735679039,0.1191280950142439,0.18453513696951243,02BDFA,0.11129585925767004,0.2552200315922683,0.23139770038410223
South_Afri,0.2520918257884574,0.16134500923450948,0.14101145853597868,02BDFB,0.2102553100193092,0.21840461506463257,0.17224251395554066
South_Afri,0.20918257884574126,0.19795968355512272,0.18493266267196384,02BDFC,0.1966673818207824,0.2608514981310126,0.19482396351268438
South_Afri,0.04290924694271615,0.03863544832541558,0.025744879811961142,02BDFD,0.04916684545519559,0.046709903483472676,0.04744896872700974
South_Afri,0.06436387041407424,0.030676619149389846,0.08525916067693855,02BDFE,0.03486376314095688,0.04824326077923902,0.05459588994943261
South_Afri,0.0858184938854323,0.03227683745930773,0.1108482962981991,02BDFF,0.03754559107487664,0.06333933858881494,0.08113343073529818
South_Afri,0.03218193520703712,0.03854195968169464,0.06400289278396218,02BDFG,0.04934563398412358,0.051760401714228195,0.07496718471559076
